DATE,WILLREITIND
2011-12-30,5405.96
2012-01-02,.
2012-01-03,5449.31
2012-01-04,5353.24
2012-01-05,5411.28
2012-01-06,5384.59
2012-01-09,5368.72
2012-01-10,5437.70
2012-01-11,5468.92
2012-01-12,5428.10
2012-01-13,5440.85
2012-01-16,.
2012-01-17,5487.25
2012-01-18,5526.29
2012-01-19,5548.03
2012-01-20,5591.38
2012-01-23,5611.26
2012-01-24,5651.92
2012-01-25,5726.04
2012-01-26,5764.27
2012-01-27,5775.18
2012-01-30,5719.78
2012-01-31,5755.59
2012-02-01,5813.54
2012-02-02,5824.48
2012-02-03,5908.86
2012-02-06,5887.25
2012-02-07,5878.46
2012-02-08,5885.18
2012-02-09,5834.79
2012-02-10,5779.89
2012-02-13,5853.30
2012-02-14,5776.35
2012-02-15,5755.15
2012-02-16,5817.22
2012-02-17,5815.44
2012-02-20,.
2012-02-21,5726.14
2012-02-22,5672.07
2012-02-23,5751.05
2012-02-24,5754.35
2012-02-27,5749.31
2012-02-28,5705.03
2012-02-29,5691.04
2012-03-01,5724.86
2012-03-02,5717.73
2012-03-05,5770.54
2012-03-06,5690.54
2012-03-07,5725.74
2012-03-08,5699.47
2012-03-09,5725.78
2012-03-12,5758.06
2012-03-13,5885.79
2012-03-14,5864.86
2012-03-15,5864.18
2012-03-16,5897.24
2012-03-19,5945.15
2012-03-20,5933.79
2012-03-21,5920.21
2012-03-22,5839.29
2012-03-23,5878.33
2012-03-26,5940.85
2012-03-27,5942.25
2012-03-28,5929.47
2012-03-29,5932.49
2012-03-30,5989.23
2012-04-02,6027.64
2012-04-03,6003.20
2012-04-04,5938.05
2012-04-05,5917.78
2012-04-06,.
2012-04-09,5855.32
2012-04-10,5728.06
2012-04-11,5803.09
2012-04-12,5883.95
2012-04-13,5850.28
2012-04-16,5944.45
2012-04-17,5994.53
2012-04-18,5950.65
2012-04-19,5949.54
2012-04-20,6027.04
2012-04-23,5956.46
2012-04-24,6051.85
2012-04-25,6119.42
2012-04-26,6133.61
2012-04-27,6173.71
2012-04-30,6164.86
2012-05-01,6231.03
2012-05-02,6226.50
2012-05-03,6195.29
2012-05-04,6143.18
2012-05-07,6186.70
2012-05-08,6176.23
2012-05-09,6155.00
2012-05-10,6159.25
2012-05-11,6173.69
2012-05-14,6093.36
2012-05-15,6065.75
2012-05-16,5990.27
2012-05-17,5819.53
2012-05-18,5746.39
2012-05-21,5874.71
2012-05-22,5886.06
2012-05-23,5901.58
2012-05-24,5923.22
2012-05-25,5896.09
2012-05-28,.
2012-05-29,5985.04
2012-05-30,5840.19
2012-05-31,5883.82
2012-06-01,5732.81
2012-06-04,5701.37
2012-06-05,5810.18
2012-06-06,5942.89
2012-06-07,5903.34
2012-06-08,5985.77
2012-06-11,5849.17
2012-06-12,5909.13
2012-06-13,5875.51
2012-06-14,5965.83
2012-06-15,6003.46
2012-06-18,6047.47
2012-06-19,6073.07
2012-06-20,6071.03
2012-06-21,5970.72
2012-06-22,5965.03
2012-06-25,5937.03
2012-06-26,5962.82
2012-06-27,5986.06
2012-06-28,6046.23
2012-06-29,6211.69
2012-07-02,6272.73
2012-07-03,6307.19
2012-07-04,.
2012-07-05,6270.70
2012-07-06,6286.25
2012-07-09,6295.00
2012-07-10,6219.12
2012-07-11,6229.59
2012-07-12,6246.99
2012-07-13,6326.70
2012-07-16,6339.05
2012-07-17,6402.10
2012-07-18,6357.01
2012-07-19,6290.45
2012-07-20,6252.88
2012-07-23,6211.31
2012-07-24,6191.40
2012-07-25,6191.76
2012-07-26,6245.28
2012-07-27,6312.50
2012-07-30,6331.52
2012-07-31,6329.55
2012-08-01,6308.27
2012-08-02,6315.20
2012-08-03,6371.43
2012-08-06,6358.58
2012-08-07,6285.23
2012-08-08,6232.71
2012-08-09,6211.38
2012-08-10,6220.73
2012-08-13,6214.77
2012-08-14,6204.92
2012-08-15,6237.15
2012-08-16,6276.93
2012-08-17,6287.06
2012-08-20,6265.27
2012-08-21,6273.10
2012-08-22,6272.94
2012-08-23,6249.03
2012-08-24,6278.52
2012-08-27,6295.36
2012-08-28,6313.98
2012-08-29,6314.83
2012-08-30,6301.56
2012-08-31,6318.32
2012-09-03,.
2012-09-04,6365.85
2012-09-05,6351.81
2012-09-06,6405.81
2012-09-07,6411.70
2012-09-10,6355.58
2012-09-11,6378.50
2012-09-12,6393.37
2012-09-13,6479.24
2012-09-14,6513.54
2012-09-17,6493.57
2012-09-18,6428.31
2012-09-19,6394.34
2012-09-20,6293.71
2012-09-21,6294.91
2012-09-24,6278.51
2012-09-25,6183.73
2012-09-26,6181.73
2012-09-27,6212.88
2012-09-28,6202.59
2012-10-01,6156.19
2012-10-02,6198.51
2012-10-03,6217.89
2012-10-04,6202.84
2012-10-05,6215.67
2012-10-08,6200.33
2012-10-09,6180.10
2012-10-10,6208.06
2012-10-11,6204.48
2012-10-12,6174.90
2012-10-15,6220.92
2012-10-16,6255.11
2012-10-17,6236.43
2012-10-18,6300.98
2012-10-19,6253.58
2012-10-22,6217.98
2012-10-23,6159.88
2012-10-24,6159.03
2012-10-25,6132.35
2012-10-26,6084.78
2012-10-29,.
2012-10-30,.
2012-10-31,6146.54
2012-11-01,6170.32
2012-11-02,6216.24
2012-11-05,6176.39
2012-11-06,6203.03
2012-11-07,6175.54
2012-11-08,6101.49
2012-11-09,6086.24
2012-11-12,6073.21
2012-11-13,6072.28
2012-11-14,5953.57
2012-11-15,5922.79
2012-11-16,5959.83
2012-11-19,6039.64
2012-11-20,6072.50
2012-11-21,6062.20
2012-11-22,.
2012-11-23,6115.84
2012-11-26,6126.08
2012-11-27,6093.09
2012-11-28,6080.48
2012-11-29,6109.36
2012-11-30,6122.79
2012-12-03,6151.57
2012-12-04,6162.12
2012-12-05,6138.89
2012-12-06,6198.89
2012-12-07,6220.64
2012-12-10,6221.42
2012-12-11,6234.49
2012-12-12,6219.20
2012-12-13,6169.99
2012-12-14,6169.49
2012-12-17,6207.19
2012-12-18,6265.07
2012-12-19,6257.68
2012-12-20,6346.77
2012-12-21,6327.27
2012-12-24,6341.64
2012-12-25,.
2012-12-26,6304.38
2012-12-27,6331.22
2012-12-28,6285.80
2012-12-31,6356.69
2013-01-01,.
2013-01-02,6433.89
2013-01-03,6435.90
2013-01-04,6463.09
2013-01-07,6478.09
2013-01-08,6462.78
2013-01-09,6484.27
2013-01-10,6487.74
2013-01-11,6484.43
2013-01-14,6497.69
2013-01-15,6534.84
2013-01-16,6521.63
2013-01-17,6538.09
2013-01-18,6565.05
2013-01-21,.
2013-01-22,6603.73
2013-01-23,6603.72
2013-01-24,6616.73
2013-01-25,6662.10
2013-01-28,6672.54
2013-01-29,6685.70
2013-01-30,6626.08
2013-01-31,6581.72
2013-02-01,6622.64
2013-02-04,6607.15
2013-02-05,6592.55
2013-02-06,6611.01
2013-02-07,6584.21
2013-02-08,6644.95
2013-02-11,6658.49
2013-02-12,6706.13
2013-02-13,6699.06
2013-02-14,6672.01
2013-02-15,6674.84
2013-02-18,.
2013-02-19,6722.98
2013-02-20,6683.61
2013-02-21,6626.59
2013-02-22,6693.70
2013-02-25,6565.18
2013-02-26,6609.50
2013-02-27,6654.72
2013-02-28,6644.15
2013-03-01,6675.02
2013-03-04,6720.86
2013-03-05,6773.90
2013-03-06,6757.04
2013-03-07,6720.00
2013-03-08,6729.11
2013-03-11,6740.74
2013-03-12,6713.94
2013-03-13,6720.28
2013-03-14,6765.46
2013-03-15,6774.49
2013-03-18,6738.44
2013-03-19,6698.10
2013-03-20,6725.11
2013-03-21,6695.98
2013-03-22,6734.93
2013-03-25,6742.11
2013-03-26,6799.99
2013-03-27,6802.60
2013-03-28,6828.86
2013-03-29,.
2013-04-01,6845.94
2013-04-02,6871.40
2013-04-03,6852.87
2013-04-04,6961.53
2013-04-05,6986.09
2013-04-08,7062.51
2013-04-09,7055.73
2013-04-10,7095.53
2013-04-11,7144.64
2013-04-12,7161.08
2013-04-15,7013.84
2013-04-16,7132.10
2013-04-17,7047.86
2013-04-18,7035.89
2013-04-19,7142.78
2013-04-22,7125.86
2013-04-23,7165.87
2013-04-24,7186.20
2013-04-25,7153.52
2013-04-26,7134.70
2013-04-29,7192.86
2013-04-30,7276.63
2013-05-01,7219.09
2013-05-02,7265.74
2013-05-03,7287.30
2013-05-06,7326.35
2013-05-07,7364.04
2013-05-08,7363.21
2013-05-09,7308.90
2013-05-10,7343.79
2013-05-13,7377.82
2013-05-14,7403.20
2013-05-15,7466.78
2013-05-16,7428.71
2013-05-17,7470.14
2013-05-20,7488.22
2013-05-21,7538.35
2013-05-22,7350.52
2013-05-23,7230.21
2013-05-24,7215.86
2013-05-27,.
2013-05-28,7150.43
2013-05-29,7005.91
2013-05-30,6938.17
2013-05-31,6847.85
2013-06-03,6894.60
2013-06-04,6804.16
2013-06-05,6740.10
2013-06-06,6847.15
2013-06-07,6842.38
2013-06-10,6789.06
2013-06-11,6682.79
2013-06-12,6591.80
2013-06-13,6771.03
2013-06-14,6797.51
2013-06-17,6819.17
2013-06-18,6845.68
2013-06-19,6632.52
2013-06-20,6359.60
2013-06-21,6457.71
2013-06-24,6425.09
2013-06-25,6539.56
2013-06-26,6629.69
2013-06-27,6769.83
2013-06-28,6733.97
2013-07-01,6713.24
2013-07-02,6820.47
2013-07-03,6754.39
2013-07-04,.
2013-07-05,6747.49
2013-07-08,6756.45
2013-07-09,6852.37
2013-07-10,6843.87
2013-07-11,7018.57
2013-07-12,6978.53
2013-07-15,7001.57
2013-07-16,7003.75
2013-07-17,7034.95
2013-07-18,7098.94
2013-07-19,7082.29
2013-07-22,7113.50
2013-07-23,7105.92
2013-07-24,6958.83
2013-07-25,6974.03
2013-07-26,6977.40
2013-07-29,6920.34
2013-07-30,6897.36
2013-07-31,6789.03
2013-08-01,6766.18
2013-08-02,6733.16
2013-08-05,6725.57
2013-08-06,6702.97
2013-08-07,6683.19
2013-08-08,6678.78
2013-08-09,6741.20
2013-08-12,6691.07
2013-08-13,6597.77
2013-08-14,6578.62
2013-08-15,6449.97
2013-08-16,6286.77
2013-08-19,6210.04
2013-08-20,6347.46
2013-08-21,6337.47
2013-08-22,6375.91
2013-08-23,6444.83
2013-08-26,6425.44
2013-08-27,6399.58
2013-08-28,6364.96
2013-08-29,6367.26
2013-08-30,6323.12
2013-09-02,.
2013-09-03,6268.23
2013-09-04,6316.71
2013-09-05,6246.19
2013-09-06,6350.57
2013-09-09,6484.98
2013-09-10,6485.69
2013-09-11,6532.97
2013-09-12,6484.72
2013-09-13,6507.35
2013-09-16,6580.04
2013-09-17,6572.03
2013-09-18,6801.03
2013-09-19,6789.06
2013-09-20,6666.11
2013-09-23,6632.01
2013-09-24,6572.28
2013-09-25,6590.39
2013-09-26,6632.85
2013-09-27,6600.93
2013-09-30,6528.99
2013-10-01,6625.97
2013-10-02,6633.86
2013-10-03,6511.84
2013-10-04,6510.91
2013-10-07,6536.90
2013-10-08,6472.31
2013-10-09,6472.65
2013-10-10,6640.66
2013-10-11,6712.45
2013-10-14,6705.39
2013-10-15,6682.62
2013-10-16,6808.65
2013-10-17,6913.93
2013-10-18,6897.33
2013-10-21,6856.25
2013-10-22,6930.35
2013-10-23,6925.75
2013-10-24,6927.10
2013-10-25,7001.85
2013-10-28,6942.43
2013-10-29,6893.42
2013-10-30,6837.62
2013-10-31,6794.07
2013-11-01,6835.70
2013-11-04,6854.72
2013-11-05,6735.38
2013-11-06,6730.78
2013-11-07,6635.91
2013-11-08,6561.64
2013-11-11,6566.01
2013-11-12,6524.78
2013-11-13,6568.88
2013-11-14,6618.23
2013-11-15,6641.15
2013-11-18,6600.75
2013-11-19,6549.11
2013-11-20,6481.05
2013-11-21,6531.95
2013-11-22,6502.47
2013-11-25,6464.94
2013-11-26,6440.20
2013-11-27,6504.87
2013-11-28,.
2013-11-29,6435.73
2013-12-02,6394.22
2013-12-03,6389.27
2013-12-04,6425.92
2013-12-05,6449.96
2013-12-06,6507.45
2013-12-09,6530.16
2013-12-10,6519.27
2013-12-11,6364.45
2013-12-12,6320.85
2013-12-13,6342.94
2013-12-16,6360.80
2013-12-17,6394.92
2013-12-18,6506.34
2013-12-19,6417.14
2013-12-20,6469.79
2013-12-23,6474.29
2013-12-24,6485.73
2013-12-25,.
2013-12-26,6489.23
2013-12-27,6491.74
2013-12-30,6509.16
2013-12-31,6474.84
2014-01-01,.
2014-01-02,6463.52
2014-01-03,6512.96
2014-01-06,6541.69
2014-01-07,6560.74
2014-01-08,6539.93
2014-01-09,6540.84
2014-01-10,6620.59
2014-01-13,6575.25
2014-01-14,6625.60
2014-01-15,6661.29
2014-01-16,6677.31
2014-01-17,6643.79
2014-01-20,.
2014-01-21,6698.39
2014-01-22,6720.29
2014-01-23,6692.05
2014-01-24,6608.95
2014-01-27,6554.85
2014-01-28,6615.30
2014-01-29,6576.32
2014-01-30,6683.51
2014-01-31,6726.29
2014-02-03,6612.19
2014-02-04,6696.46
2014-02-05,6683.72
2014-02-06,6745.36
2014-02-07,6795.74
2014-02-10,6865.77
2014-02-11,6896.57
2014-02-12,6890.87
2014-02-13,6923.77
2014-02-14,6945.46
2014-02-17,.
2014-02-18,6975.89
2014-02-19,6980.56
2014-02-20,6961.99
2014-02-21,6970.98
2014-02-24,6988.23
2014-02-25,7007.32
2014-02-26,7023.15
2014-02-27,7004.59
2014-02-28,7064.99
2014-03-03,7068.55
2014-03-04,7178.12
2014-03-05,7164.17
2014-03-06,7110.91
2014-03-07,7038.79
2014-03-10,6998.64
2014-03-11,7043.23
2014-03-12,7062.02
2014-03-13,7027.69
2014-03-14,7046.81
2014-03-17,7066.97
2014-03-18,7094.91
2014-03-19,6955.86
2014-03-20,6976.00
2014-03-21,7042.07
2014-03-24,6997.41
2014-03-25,7064.02
2014-03-26,6978.06
2014-03-27,7027.44
2014-03-28,7075.68
2014-03-31,7130.61
2014-04-01,7164.12
2014-04-02,7168.98
2014-04-03,7154.66
2014-04-04,7180.22
2014-04-07,7209.21
2014-04-08,7250.79
2014-04-09,7234.52
2014-04-10,7165.74
2014-04-11,7116.39
2014-04-14,7161.17
2014-04-15,7246.07
2014-04-16,7301.55
2014-04-17,7271.27
2014-04-18,.
2014-04-21,7300.00
2014-04-22,7311.98
2014-04-23,7282.18
2014-04-24,7318.03
2014-04-25,7284.60
2014-04-28,7354.66
2014-04-29,7352.92
2014-04-30,7383.72
2014-05-01,7415.04
2014-05-02,7414.35
2014-05-05,7430.67
2014-05-06,7401.63
2014-05-07,7494.62
2014-05-08,7513.06
2014-05-09,7512.56
2014-05-12,7542.12
2014-05-13,7487.58
2014-05-14,7496.52
2014-05-15,7483.14
2014-05-16,7555.79
2014-05-19,7530.19
2014-05-20,7506.63
2014-05-21,7464.93
2014-05-22,7447.96
2014-05-23,7514.92
2014-05-26,.
2014-05-27,7569.23
2014-05-28,7512.14
2014-05-29,7530.09
2014-05-30,7570.15
2014-06-02,7593.40
2014-06-03,7584.78
2014-06-04,7600.40
2014-06-05,7744.17
2014-06-06,7711.99
2014-06-09,7616.49
2014-06-10,7559.94
2014-06-11,7542.44
2014-06-12,7519.76
2014-06-13,7542.51
2014-06-16,7504.25
2014-06-17,7522.05
2014-06-18,7579.37
2014-06-19,7636.07
2014-06-20,7653.73
2014-06-23,7630.19
2014-06-24,7626.22
2014-06-25,7618.86
2014-06-26,7605.99
2014-06-27,7663.34
2014-06-30,7645.69
2014-07-01,7681.22
2014-07-02,7662.28
2014-07-03,7627.19
2014-07-04,.
2014-07-07,7644.29
2014-07-08,7668.32
2014-07-09,7677.70
2014-07-10,7708.25
2014-07-11,7708.76
2014-07-14,7746.52
2014-07-15,7755.39
2014-07-16,7781.65
2014-07-17,7737.66
2014-07-18,7813.85
2014-07-21,7782.03
2014-07-22,7815.01
2014-07-23,7826.45
2014-07-24,7831.77
2014-07-25,7769.08
2014-07-28,7822.62
2014-07-29,7780.65
2014-07-30,7773.39
2014-07-31,7653.33
2014-08-01,7636.08
2014-08-04,7683.13
2014-08-05,7603.30
2014-08-06,7598.10
2014-08-07,7599.60
2014-08-08,7644.98
2014-08-11,7692.54
2014-08-12,7678.43
2014-08-13,7789.81
2014-08-14,7784.21
2014-08-15,7769.89
2014-08-18,7854.07
2014-08-19,7873.89
2014-08-20,7904.18
2014-08-21,7893.33
2014-08-22,7829.68
2014-08-25,7810.16
2014-08-26,7823.51
2014-08-27,7835.64
2014-08-28,7825.69
2014-08-29,7870.16
2014-09-01,.
2014-09-02,7874.94
2014-09-03,7892.89
2014-09-04,7865.23
2014-09-05,7950.41
2014-09-08,7941.09
2014-09-09,7895.69
2014-09-10,7769.61
2014-09-11,7779.64
2014-09-12,7532.63
2014-09-15,7501.95
2014-09-16,7574.82
2014-09-17,7575.87
2014-09-18,7513.22
2014-09-19,7520.23
2014-09-22,7464.14
2014-09-23,7403.69
2014-09-24,7387.61
2014-09-25,7354.47
2014-09-26,7453.43
2014-09-29,7451.18
2014-09-30,7411.10
2014-10-01,7419.12
2014-10-02,7411.78
2014-10-03,7456.00
2014-10-06,7473.07
2014-10-07,7414.26
2014-10-08,7582.73
2014-10-09,7581.73
2014-10-10,7590.41
2014-10-13,7595.61
2014-10-14,7723.54
2014-10-15,7680.93
2014-10-16,7695.27
2014-10-17,7713.44
2014-10-20,7827.04
2014-10-21,7903.01
2014-10-22,7902.68
2014-10-23,7969.86
2014-10-24,7961.89
2014-10-27,8019.44
2014-10-28,8057.50
2014-10-29,8039.90
2014-10-30,8088.95
2014-10-31,8204.79
2014-11-03,8283.06
2014-11-04,8291.50
2014-11-05,8273.90
2014-11-06,8208.07
2014-11-07,8191.53
2014-11-10,8272.44
2014-11-11,8232.30
2014-11-12,8172.42
2014-11-13,8221.24
2014-11-14,8154.96
2014-11-17,8188.17
2014-11-18,8221.37
2014-11-19,8154.76
2014-11-20,8177.66
2014-11-21,8236.00
2014-11-24,8256.44
2014-11-25,8267.17
2014-11-26,8352.26
2014-11-27,.
2014-11-28,8374.35
2014-12-01,8356.57
2014-12-02,8405.35
2014-12-03,8397.57
2014-12-04,8419.57
2014-12-05,8379.06
2014-12-08,8434.31
2014-12-09,8476.46
2014-12-10,8471.57
2014-12-11,8477.64
2014-12-12,8402.74
2014-12-15,8303.02
2014-12-16,8291.29
2014-12-17,8478.74
2014-12-18,8540.61
2014-12-19,8534.65
2014-12-22,8676.78
2014-12-23,8648.42
2014-12-24,8607.60
2014-12-25,.
2014-12-26,8641.34
2014-12-29,8683.96
2014-12-30,8672.88
2014-12-31,8532.41
2015-01-01,.
2015-01-02,8657.88
2015-01-05,8704.96
2015-01-06,8792.16
2015-01-07,8928.12
2015-01-08,8960.71
2015-01-09,8968.61
2015-01-12,9039.69
2015-01-13,9023.30
2015-01-14,9098.97
2015-01-15,9120.73
2015-01-16,9202.13
2015-01-19,.
2015-01-20,9127.73
2015-01-21,9117.04
2015-01-22,9283.10
2015-01-23,9254.81
2015-01-26,9332.15
2015-01-27,9325.55
2015-01-28,9264.98
2015-01-29,9289.87
2015-01-30,9088.99
2015-02-02,9080.82
2015-02-03,9155.06
2015-02-04,9119.39
2015-02-05,9230.27
2015-02-06,8966.04
2015-02-09,8908.42
2015-02-10,8938.15
2015-02-11,8914.54
2015-02-12,9023.85
2015-02-13,8953.23
2015-02-16,.
2015-02-17,8936.11
2015-02-18,9016.67
2015-02-19,8814.86
2015-02-20,8906.76
2015-02-23,8980.81
2015-02-24,8794.22
2015-02-25,8797.81
2015-02-26,8704.74
2015-02-27,8772.61
2015-03-02,8820.40
2015-03-03,8798.81
2015-03-04,8707.00
2015-03-05,8738.84
2015-03-06,8455.68
2015-03-09,8526.07
2015-03-10,8517.78
2015-03-11,8519.65
2015-03-12,8671.28
2015-03-13,8663.81
2015-03-16,8767.92
2015-03-17,8754.89
2015-03-18,8936.66
2015-03-19,8932.68
2015-03-20,9155.52
2015-03-23,9149.57
2015-03-24,9069.22
2015-03-25,8906.15
2015-03-26,8855.11
2015-03-27,8879.59
2015-03-30,9009.17
2015-03-31,8930.78
2015-04-01,8903.29
2015-04-02,8977.47
2015-04-03,.
2015-04-06,9071.46
2015-04-07,8908.54
2015-04-08,8922.21
2015-04-09,8736.19
2015-04-10,8733.83
2015-04-13,8703.04
2015-04-14,8739.39
2015-04-15,8680.05
2015-04-16,8708.28
2015-04-17,8657.61
2015-04-20,8678.47
2015-04-21,8697.39
2015-04-22,8719.23
2015-04-23,8736.15
2015-04-24,8754.10
2015-04-27,8755.22
2015-04-28,8732.85
2015-04-29,8556.17
2015-04-30,8419.16
2015-05-01,8490.01
2015-05-04,8505.37
2015-05-05,8317.53
2015-05-06,8299.48
2015-05-07,8431.36
2015-05-08,8555.89
2015-05-11,8418.64
2015-05-12,8442.11
2015-05-13,8364.88
2015-05-14,8529.13
2015-05-15,8609.68
2015-05-18,8583.34
2015-05-19,8559.88
2015-05-20,8547.10
2015-05-21,8502.55
2015-05-22,8500.30
2015-05-25,.
2015-05-26,8430.90
2015-05-27,8519.84
2015-05-28,8493.19
2015-05-29,8403.56
2015-06-01,8507.69
2015-06-02,8430.77
2015-06-03,8314.39
2015-06-04,8298.29
2015-06-05,8206.86
2015-06-08,8188.68
2015-06-09,8130.84
2015-06-10,8195.60
2015-06-11,8249.24
2015-06-12,8234.05
2015-06-15,8192.54
2015-06-16,8264.83
2015-06-17,8330.26
2015-06-18,8449.36
2015-06-19,8375.11
2015-06-22,8292.33
2015-06-23,8225.60
2015-06-24,8182.49
2015-06-25,8102.09
2015-06-26,8160.80
2015-06-29,8028.26
2015-06-30,8043.92
2015-07-01,8176.68
2015-07-02,8202.69
2015-07-03,.
2015-07-06,8247.26
2015-07-07,8379.55
2015-07-08,8346.23
2015-07-09,8318.28
2015-07-10,8380.47
2015-07-13,8392.97
2015-07-14,8411.77
2015-07-15,8422.51
2015-07-16,8492.51
2015-07-17,8459.55
2015-07-20,8474.62
2015-07-21,8447.02
2015-07-22,8484.04
2015-07-23,8384.65
2015-07-24,8419.09
2015-07-27,8434.44
2015-07-28,8446.42
2015-07-29,8493.75
2015-07-30,8452.79
2015-07-31,8518.17
2015-08-03,8564.22
2015-08-04,8507.86
2015-08-05,8459.17
2015-08-06,8480.38
2015-08-07,8515.13
2015-08-10,8489.08
2015-08-11,8549.87
2015-08-12,8581.27
2015-08-13,8596.83
2015-08-14,8640.08
2015-08-17,8718.67
2015-08-18,8734.34
2015-08-19,8676.66
2015-08-20,8616.36
2015-08-21,8459.79
2015-08-24,8054.61
2015-08-25,7840.33
2015-08-26,8058.38
2015-08-27,8213.29
2015-08-28,8201.24
2015-08-31,8011.52
2015-09-01,7856.62
2015-09-02,7941.16
2015-09-03,7961.28
2015-09-04,7799.34
2015-09-07,.
2015-09-08,7923.36
2015-09-09,7825.60
2015-09-10,7850.98
2015-09-11,8003.41
2015-09-14,8005.77
2015-09-15,8085.33
2015-09-16,8179.39
2015-09-17,8269.42
2015-09-18,8241.09
2015-09-21,8317.21
2015-09-22,8205.92
2015-09-23,8269.43
2015-09-24,8191.55
2015-09-25,8237.06
2015-09-28,8105.22
2015-09-29,8217.25
2015-09-30,8275.60
2015-10-01,8318.88
2015-10-02,8391.90
2015-10-05,8532.88
2015-10-06,8509.20
2015-10-07,8614.63
2015-10-08,8685.95
2015-10-09,8673.15
2015-10-12,8731.17
2015-10-13,8659.70
2015-10-14,8589.59
2015-10-15,8713.79
2015-10-16,8776.82
2015-10-19,8907.67
2015-10-20,8901.18
2015-10-21,8868.25
2015-10-22,8943.02
2015-10-23,8840.44
2015-10-26,8839.86
2015-10-27,8852.16
2015-10-28,8853.94
2015-10-29,8848.89
2015-10-30,8755.31
2015-11-02,8941.41
2015-11-03,8844.33
2015-11-04,8808.25
2015-11-05,8842.43
2015-11-06,8579.83
2015-11-09,8438.29
2015-11-10,8534.82
2015-11-11,8549.84
2015-11-12,8495.64
2015-11-13,8395.08
2015-11-16,8484.84
2015-11-17,8488.81
2015-11-18,8572.71
2015-11-19,8609.19
2015-11-20,8707.86
2015-11-23,8722.60
2015-11-24,8676.02
2015-11-25,8721.76
2015-11-26,.
2015-11-27,8798.95
2015-11-30,8723.79
2015-12-01,8849.10
2015-12-02,8658.30
2015-12-03,8522.97
2015-12-04,8700.82
2015-12-07,8675.55
2015-12-08,8674.46
2015-12-09,8614.56
2015-12-10,8544.93
2015-12-11,8548.82
2015-12-14,8589.50
2015-12-15,8686.55
2015-12-16,8851.87
2015-12-17,8810.29
2015-12-18,8701.80
2015-12-21,8736.76
2015-12-22,8762.96
2015-12-23,8859.34
2015-12-24,8859.50
2015-12-25,.
2015-12-28,8910.14
2015-12-29,9009.94
2015-12-30,8975.72
2015-12-31,8893.51
2016-01-01,.
2016-01-04,8775.79
2016-01-05,8954.26
2016-01-06,8912.71
2016-01-07,8754.46
2016-01-08,8630.53
2016-01-11,8683.27
2016-01-12,8621.70
2016-01-13,8507.45
2016-01-14,8483.74
2016-01-15,8426.79
2016-01-18,.
2016-01-19,8481.85
2016-01-20,8232.49
2016-01-21,8286.09
2016-01-22,8505.21
2016-01-25,8449.96
2016-01-26,8633.25
2016-01-27,8456.68
2016-01-28,8378.51
2016-01-29,8542.34
2016-02-01,8548.89
2016-02-02,8454.27
2016-02-03,8516.02
2016-02-04,8517.69
2016-02-05,8357.40
2016-02-08,8126.01
2016-02-09,7971.79
2016-02-10,8027.69
2016-02-11,7901.08
2016-02-12,7984.26
2016-02-15,.
2016-02-16,8129.87
2016-02-17,8202.70
2016-02-18,8278.83
2016-02-19,8332.15
2016-02-22,8423.14
2016-02-23,8402.11
2016-02-24,8385.92
2016-02-25,8552.20
2016-02-26,8505.42
2016-02-29,8474.47
2016-03-01,8726.70
2016-03-02,8802.07
2016-03-03,8833.90
2016-03-04,8842.57
2016-03-07,8870.06
2016-03-08,8775.55
2016-03-09,8818.61
2016-03-10,8776.65
2016-03-11,8983.36
2016-03-14,8982.10
2016-03-15,8990.75
2016-03-16,9091.66
2016-03-17,9228.15
2016-03-18,9184.26
2016-03-21,9093.42
2016-03-22,9088.23
2016-03-23,9031.64
2016-03-24,9032.38
2016-03-25,.
2016-03-28,9115.89
2016-03-29,9319.43
2016-03-30,9295.88
2016-03-31,9356.11
2016-04-01,9347.22
2016-04-04,9333.17
2016-04-05,9269.78
2016-04-06,9290.66
2016-04-07,9229.40
2016-04-08,9285.53
2016-04-11,9252.86
2016-04-12,9324.15
2016-04-13,9279.26
2016-04-14,9220.53
2016-04-15,9291.19
2016-04-18,9333.88
2016-04-19,9336.90
2016-04-20,9176.58
2016-04-21,9020.95
2016-04-22,9119.92
2016-04-25,9203.52
2016-04-26,9236.58
2016-04-27,9211.82
2016-04-28,9192.75
2016-04-29,9097.14
2016-05-02,9259.18
2016-05-03,9269.03
2016-05-04,9401.68
2016-05-05,9433.89
2016-05-06,9533.63
2016-05-09,9629.46
2016-05-10,9635.81
2016-05-11,9400.66
2016-05-12,9457.62
2016-05-13,9360.67
2016-05-16,9459.68
2016-05-17,9276.05
2016-05-18,9141.36
2016-05-19,9037.95
2016-05-20,9115.07
2016-05-23,9111.55
2016-05-24,9217.08
2016-05-25,9216.05
2016-05-26,9229.79
2016-05-27,9275.27
2016-05-30,.
2016-05-31,9277.70
2016-06-01,9276.31
2016-06-02,9318.15
2016-06-03,9341.38
2016-06-06,9261.22
2016-06-07,9309.29
2016-06-08,9368.05
2016-06-09,9386.52
2016-06-10,9339.93
2016-06-13,9344.10
2016-06-14,9319.94
2016-06-15,9413.73
2016-06-16,9467.75
2016-06-17,9463.22
2016-06-20,9469.27
2016-06-21,9510.65
2016-06-22,9492.72
2016-06-23,9543.79
2016-06-24,9442.13
2016-06-27,9452.93
2016-06-28,9662.23
2016-06-29,9781.44
2016-06-30,9879.82
2016-07-01,9888.59
